node_id,entity_type,entity_name,component_id,num_neighbors,connected_claim_count,total_connected_claim_amount,fraud_claim_count,avg_claim_to_vehicle_ratio,degree_centrality,betweenness_centrality,eigenvector_centrality,kmeans_cluster
CLA_001878,Claimant,Claimant_1878,COMP_0475,3,1,10431.12,0,0.28,0.0003604902667627974,0.0,1.6243850680911052e-84,0
VEH_001879,Vehicle,Vehicle_1879,COMP_0475,1,1,10431.12,0,0.28,0.0001201634222542658,0.0,9.378391563300083e-85,0
ADD_001880,Address,Address_1880,COMP_0475,1,0,0.0,0,0.0,0.0001201634222542658,0.0,7.467311857769567e-85,0
PHO_001881,Phone,Phone_1881,COMP_0475,1,0,0.0,0,0.0,0.0001201634222542658,0.0,7.467311857769567e-85,0
REP_001882,RepairShop,RepairShop_1882,COMP_0475,1,1,10431.12,0,0.28,0.0001201634222542658,0.0,9.378391563300083e-85,0
BRO_001883,Broker,Broker_1883,COMP_0475,1,1,10431.12,0,0.28,0.0001201634222542658,0.0,9.378391563300083e-85,0
ADJ_001884,Adjuster,Adjuster_1884,COMP_0476,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
CLA_001885,Claimant,Claimant_1885,COMP_0477,3,1,2149.29,0,0.13,0.0003604902667627974,0.0,8.813669724541576e-82,0
VEH_001886,Vehicle,Vehicle_1886,COMP_0477,1,1,2149.29,0,0.13,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADD_001887,Address,Address_1887,COMP_0477,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
PHO_001888,Phone,Phone_1888,COMP_0477,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
REP_001889,RepairShop,RepairShop_1889,COMP_0477,1,1,2149.29,0,0.13,0.0001201634222542658,0.0,5.644170118516875e-82,0
BRO_001890,Broker,Broker_1890,COMP_0477,1,1,2149.29,0,0.13,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADJ_001891,Adjuster,Adjuster_1891,COMP_0478,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
MED_001892,MedicalClinic,MedicalClinic_1892,COMP_0477,1,1,2149.29,0,0.13,0.0001201634222542658,0.0,5.644170118516875e-82,0
CLA_001893,Claimant,Claimant_1893,COMP_0479,3,1,1374.39,0,0.12,0.0003604902667627974,0.0,8.813669724541576e-82,0
VEH_001894,Vehicle,Vehicle_1894,COMP_0479,1,1,1374.39,0,0.12,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADD_001895,Address,Address_1895,COMP_0479,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
PHO_001896,Phone,Phone_1896,COMP_0479,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
REP_001897,RepairShop,RepairShop_1897,COMP_0479,1,1,1374.39,0,0.12,0.0001201634222542658,0.0,5.644170118516875e-82,0
BRO_001898,Broker,Broker_1898,COMP_0479,1,1,1374.39,0,0.12,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADJ_001899,Adjuster,Adjuster_1899,COMP_0480,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
WIT_001900,Witness,Witness_1900,COMP_0479,1,1,1374.39,0,0.12,0.0001201634222542658,0.0,5.644170118516875e-82,0
CLA_001901,Claimant,Claimant_1901,COMP_0481,3,1,7928.7,0,0.2,0.0003604902667627974,0.0,1.6243850680911052e-84,0
VEH_001902,Vehicle,Vehicle_1902,COMP_0481,1,1,7928.7,0,0.2,0.0001201634222542658,0.0,9.378391563300083e-85,0
ADD_001903,Address,Address_1903,COMP_0481,1,0,0.0,0,0.0,0.0001201634222542658,0.0,7.467311857769567e-85,0
PHO_001904,Phone,Phone_1904,COMP_0481,1,0,0.0,0,0.0,0.0001201634222542658,0.0,7.467311857769567e-85,0
REP_001905,RepairShop,RepairShop_1905,COMP_0481,1,1,7928.7,0,0.2,0.0001201634222542658,0.0,9.378391563300083e-85,0
BRO_001906,Broker,Broker_1906,COMP_0481,1,1,7928.7,0,0.2,0.0001201634222542658,0.0,9.378391563300083e-85,0
ADJ_001907,Adjuster,Adjuster_1907,COMP_0482,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
CLA_001908,Claimant,Claimant_1908,COMP_0483,3,1,9698.0,0,0.21,0.0003604902667627974,0.0,3.2588490856651205e-79,0
VEH_001909,Vehicle,Vehicle_1909,COMP_0483,1,1,9698.0,0,0.21,0.0001201634222542658,0.0,2.2482732988560345e-79,0
ADD_001910,Address,Address_1910,COMP_0483,1,0,0.0,0,0.0,0.0001201634222542658,0.0,1.2832213329815905e-79,0
PHO_001911,Phone,Phone_1911,COMP_0483,1,0,0.0,0,0.0,0.0001201634222542658,0.0,1.2832213329815905e-79,0
REP_001912,RepairShop,RepairShop_1912,COMP_0483,1,1,9698.0,0,0.21,0.0001201634222542658,0.0,2.2482732988560345e-79,0
BRO_001913,Broker,Broker_1913,COMP_0483,1,1,9698.0,0,0.21,0.0001201634222542658,0.0,2.2482732988560345e-79,0
ADJ_001914,Adjuster,Adjuster_1914,COMP_0484,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
MED_001915,MedicalClinic,MedicalClinic_1915,COMP_0483,1,1,9698.0,0,0.21,0.0001201634222542658,0.0,2.2482732988560345e-79,0
TOW_001916,TowTruckCompany,TowTruckCompany_1916,COMP_0483,1,1,9698.0,0,0.21,0.0001201634222542658,0.0,2.2482732988560345e-79,0
CLA_001917,Claimant,Claimant_1917,COMP_0485,3,1,6380.66,0,0.61,0.0003604902667627974,0.0,1.6243850680911052e-84,0
VEH_001918,Vehicle,Vehicle_1918,COMP_0485,1,1,6380.66,0,0.61,0.0001201634222542658,0.0,9.378391563300083e-85,0
ADD_001919,Address,Address_1919,COMP_0485,1,0,0.0,0,0.0,0.0001201634222542658,0.0,7.467311857769567e-85,0
PHO_001920,Phone,Phone_1920,COMP_0485,1,0,0.0,0,0.0,0.0001201634222542658,0.0,7.467311857769567e-85,0
REP_001921,RepairShop,RepairShop_1921,COMP_0485,1,1,6380.66,0,0.61,0.0001201634222542658,0.0,9.378391563300083e-85,0
BRO_001922,Broker,Broker_1922,COMP_0485,1,1,6380.66,0,0.61,0.0001201634222542658,0.0,9.378391563300083e-85,0
ADJ_001923,Adjuster,Adjuster_1923,COMP_0486,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
CLA_001924,Claimant,Claimant_1924,COMP_0487,3,1,5943.12,0,0.13,0.0003604902667627974,0.0,8.813669724541576e-82,0
VEH_001925,Vehicle,Vehicle_1925,COMP_0487,1,1,5943.12,0,0.13,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADD_001926,Address,Address_1926,COMP_0487,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
PHO_001927,Phone,Phone_1927,COMP_0487,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
REP_001928,RepairShop,RepairShop_1928,COMP_0487,1,1,5943.12,0,0.13,0.0001201634222542658,0.0,5.644170118516875e-82,0
BRO_001929,Broker,Broker_1929,COMP_0487,1,1,5943.12,0,0.13,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADJ_001930,Adjuster,Adjuster_1930,COMP_0488,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
TOW_001931,TowTruckCompany,TowTruckCompany_1931,COMP_0487,1,1,5943.12,0,0.13,0.0001201634222542658,0.0,5.644170118516875e-82,0
CLA_001932,Claimant,Claimant_1932,COMP_0489,3,1,4329.71,0,0.28,0.0003604902667627974,0.0,8.813669724541576e-82,0
VEH_001933,Vehicle,Vehicle_1933,COMP_0489,1,1,4329.71,0,0.28,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADD_001934,Address,Address_1934,COMP_0489,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
PHO_001935,Phone,Phone_1935,COMP_0489,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
REP_001936,RepairShop,RepairShop_1936,COMP_0489,1,1,4329.71,0,0.28,0.0001201634222542658,0.0,5.644170118516875e-82,0
BRO_001937,Broker,Broker_1937,COMP_0489,1,1,4329.71,0,0.28,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADJ_001938,Adjuster,Adjuster_1938,COMP_0490,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
TOW_001939,TowTruckCompany,TowTruckCompany_1939,COMP_0489,1,1,4329.71,0,0.28,0.0001201634222542658,0.0,5.644170118516875e-82,0
CLA_001940,Claimant,Claimant_1940,COMP_0491,3,1,9028.17,0,0.3,0.0003604902667627974,0.0,3.2588490856651205e-79,0
VEH_001941,Vehicle,Vehicle_1941,COMP_0491,1,1,9028.17,0,0.3,0.0001201634222542658,0.0,2.2482732988560345e-79,0
ADD_001942,Address,Address_1942,COMP_0491,1,0,0.0,0,0.0,0.0001201634222542658,0.0,1.2832213329815905e-79,0
PHO_001943,Phone,Phone_1943,COMP_0491,1,0,0.0,0,0.0,0.0001201634222542658,0.0,1.2832213329815905e-79,0
REP_001944,RepairShop,RepairShop_1944,COMP_0491,1,1,9028.17,0,0.3,0.0001201634222542658,0.0,2.2482732988560345e-79,0
BRO_001945,Broker,Broker_1945,COMP_0491,1,1,9028.17,0,0.3,0.0001201634222542658,0.0,2.2482732988560345e-79,0
ADJ_001946,Adjuster,Adjuster_1946,COMP_0492,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
TOW_001947,TowTruckCompany,TowTruckCompany_1947,COMP_0491,1,1,9028.17,0,0.3,0.0001201634222542658,0.0,2.2482732988560345e-79,0
WIT_001948,Witness,Witness_1948,COMP_0491,1,1,9028.17,0,0.3,0.0001201634222542658,0.0,2.2482732988560345e-79,0
CLA_001949,Claimant,Claimant_1949,COMP_0493,3,1,4523.7,0,0.33,0.0003604902667627974,0.0,1.6243850680911052e-84,0
VEH_001950,Vehicle,Vehicle_1950,COMP_0493,1,1,4523.7,0,0.33,0.0001201634222542658,0.0,9.378391563300083e-85,0
ADD_001951,Address,Address_1951,COMP_0493,1,0,0.0,0,0.0,0.0001201634222542658,0.0,7.467311857769567e-85,0
PHO_001952,Phone,Phone_1952,COMP_0493,1,0,0.0,0,0.0,0.0001201634222542658,0.0,7.467311857769567e-85,0
REP_001953,RepairShop,RepairShop_1953,COMP_0493,1,1,4523.7,0,0.33,0.0001201634222542658,0.0,9.378391563300083e-85,0
BRO_001954,Broker,Broker_1954,COMP_0493,1,1,4523.7,0,0.33,0.0001201634222542658,0.0,9.378391563300083e-85,0
ADJ_001955,Adjuster,Adjuster_1955,COMP_0494,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
CLA_001956,Claimant,Claimant_1956,COMP_0495,3,1,14559.72,0,0.39,0.0003604902667627974,0.0,7.600997611744878e-77,0
VEH_001957,Vehicle,Vehicle_1957,COMP_0495,1,1,14559.72,0,0.39,0.0001201634222542658,0.0,5.5389499826740855e-77,0
ADD_001958,Address,Address_1958,COMP_0495,1,0,0.0,0,0.0,0.0001201634222542658,0.0,2.7994302191581133e-77,0
PHO_001959,Phone,Phone_1959,COMP_0495,1,0,0.0,0,0.0,0.0001201634222542658,0.0,2.7994302191581133e-77,0
REP_001960,RepairShop,RepairShop_1960,COMP_0495,1,1,14559.72,0,0.39,0.0001201634222542658,0.0,5.5389499826740855e-77,0
BRO_001961,Broker,Broker_1961,COMP_0495,1,1,14559.72,0,0.39,0.0001201634222542658,0.0,5.5389499826740855e-77,0
ADJ_001962,Adjuster,Adjuster_1962,COMP_0496,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
MED_001963,MedicalClinic,MedicalClinic_1963,COMP_0495,1,1,14559.72,0,0.39,0.0001201634222542658,0.0,5.5389499826740855e-77,0
LAW_001964,Lawyer,Lawyer_1964,COMP_0495,1,1,14559.72,0,0.39,0.0001201634222542658,0.0,5.5389499826740855e-77,0
WIT_001965,Witness,Witness_1965,COMP_0495,1,1,14559.72,0,0.39,0.0001201634222542658,0.0,5.5389499826740855e-77,0
CLA_001966,Claimant,Claimant_1966,COMP_0497,3,1,5917.35,0,0.38,0.0003604902667627974,0.0,3.2588490856651205e-79,0
VEH_001967,Vehicle,Vehicle_1967,COMP_0497,1,1,5917.35,0,0.38,0.0001201634222542658,0.0,2.2482732988560345e-79,0
ADD_001968,Address,Address_1968,COMP_0497,1,0,0.0,0,0.0,0.0001201634222542658,0.0,1.2832213329815905e-79,0
PHO_001969,Phone,Phone_1969,COMP_0497,1,0,0.0,0,0.0,0.0001201634222542658,0.0,1.2832213329815905e-79,0
REP_001970,RepairShop,RepairShop_1970,COMP_0497,1,1,5917.35,0,0.38,0.0001201634222542658,0.0,2.2482732988560345e-79,0
BRO_001971,Broker,Broker_1971,COMP_0497,1,1,5917.35,0,0.38,0.0001201634222542658,0.0,2.2482732988560345e-79,0
ADJ_001972,Adjuster,Adjuster_1972,COMP_0498,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
MED_001973,MedicalClinic,MedicalClinic_1973,COMP_0497,1,1,5917.35,0,0.38,0.0001201634222542658,0.0,2.2482732988560345e-79,0
TOW_001974,TowTruckCompany,TowTruckCompany_1974,COMP_0497,1,1,5917.35,0,0.38,0.0001201634222542658,0.0,2.2482732988560345e-79,0
CLA_001975,Claimant,Claimant_1975,COMP_0499,3,1,6637.16,0,0.21,0.0003604902667627974,0.0,3.2588490856651205e-79,0
VEH_001976,Vehicle,Vehicle_1976,COMP_0499,1,1,6637.16,0,0.21,0.0001201634222542658,0.0,2.2482732988560345e-79,0
ADD_001977,Address,Address_1977,COMP_0499,1,0,0.0,0,0.0,0.0001201634222542658,0.0,1.2832213329815905e-79,0
PHO_001978,Phone,Phone_1978,COMP_0499,1,0,0.0,0,0.0,0.0001201634222542658,0.0,1.2832213329815905e-79,0
REP_001979,RepairShop,RepairShop_1979,COMP_0499,1,1,6637.16,0,0.21,0.0001201634222542658,0.0,2.2482732988560345e-79,0
BRO_001980,Broker,Broker_1980,COMP_0499,1,1,6637.16,0,0.21,0.0001201634222542658,0.0,2.2482732988560345e-79,0
ADJ_001981,Adjuster,Adjuster_1981,COMP_0500,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
MED_001982,MedicalClinic,MedicalClinic_1982,COMP_0499,1,1,6637.16,0,0.21,0.0001201634222542658,0.0,2.2482732988560345e-79,0
WIT_001983,Witness,Witness_1983,COMP_0499,1,1,6637.16,0,0.21,0.0001201634222542658,0.0,2.2482732988560345e-79,0
CLA_001984,Claimant,Claimant_1984,COMP_0501,3,1,6431.08,0,0.15,0.0003604902667627974,2.4035572647518325e-06,8.813669724541576e-82,0
VEH_001985,Vehicle,Vehicle_1985,COMP_0501,1,1,6431.08,0,0.15,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADD_001986,Address,Address_1986,COMP_0501,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
PHO_001987,Phone,Phone_1987,COMP_0501,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
REP_001988,RepairShop,RepairShop_1988,COMP_0501,1,1,6431.08,0,0.15,0.0001201634222542658,0.0,5.644170118516875e-82,0
BRO_001989,Broker,Broker_1989,COMP_0501,1,1,6431.08,0,0.15,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADJ_001990,Adjuster,Adjuster_1990,COMP_0502,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
WIT_001991,Witness,Witness_1991,COMP_0501,1,1,6431.08,0,0.15,0.0001201634222542658,0.0,5.644170118516875e-82,0
CLA_001992,Claimant,Claimant_1992,COMP_0503,3,1,6939.73,0,0.15,0.0003604902667627974,0.0,1.6243850680911052e-84,0
VEH_001993,Vehicle,Vehicle_1993,COMP_0503,1,1,6939.73,0,0.15,0.0001201634222542658,0.0,9.378391563300083e-85,0
ADD_001994,Address,Address_1994,COMP_0503,1,0,0.0,0,0.0,0.0001201634222542658,0.0,7.467311857769567e-85,0
PHO_001995,Phone,Phone_1995,COMP_0503,1,0,0.0,0,0.0,0.0001201634222542658,0.0,7.467311857769567e-85,0
REP_001996,RepairShop,RepairShop_1996,COMP_0503,1,1,6939.73,0,0.15,0.0001201634222542658,0.0,9.378391563300083e-85,0
BRO_001997,Broker,Broker_1997,COMP_0503,1,1,6939.73,0,0.15,0.0001201634222542658,0.0,9.378391563300083e-85,0
ADJ_001998,Adjuster,Adjuster_1998,COMP_0504,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
CLA_001999,Claimant,Claimant_1999,COMP_0505,3,1,7949.97,0,0.18,0.0003604902667627974,0.0,8.813669724541576e-82,0
VEH_002000,Vehicle,Vehicle_2000,COMP_0505,1,1,7949.97,0,0.18,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADD_002001,Address,Address_2001,COMP_0505,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
PHO_002002,Phone,Phone_2002,COMP_0505,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
REP_002003,RepairShop,RepairShop_2003,COMP_0505,1,1,7949.97,0,0.18,0.0001201634222542658,0.0,5.644170118516875e-82,0
BRO_002004,Broker,Broker_2004,COMP_0505,1,1,7949.97,0,0.18,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADJ_002005,Adjuster,Adjuster_2005,COMP_0506,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
TOW_002006,TowTruckCompany,TowTruckCompany_2006,COMP_0505,1,1,7949.97,0,0.18,0.0001201634222542658,0.0,5.644170118516875e-82,0
CLA_002007,Claimant,Claimant_2007,COMP_0507,3,1,4854.84,0,0.13,0.0003604902667627974,0.0,1.6243850680911052e-84,0
VEH_002008,Vehicle,Vehicle_2008,COMP_0507,1,1,4854.84,0,0.13,0.0001201634222542658,0.0,9.378391563300083e-85,0
ADD_002009,Address,Address_2009,COMP_0507,1,0,0.0,0,0.0,0.0001201634222542658,0.0,7.467311857769567e-85,0
PHO_002010,Phone,Phone_2010,COMP_0507,1,0,0.0,0,0.0,0.0001201634222542658,0.0,7.467311857769567e-85,0
REP_002011,RepairShop,RepairShop_2011,COMP_0507,1,1,4854.84,0,0.13,0.0001201634222542658,0.0,9.378391563300083e-85,0
BRO_002012,Broker,Broker_2012,COMP_0507,1,1,4854.84,0,0.13,0.0001201634222542658,0.0,9.378391563300083e-85,0
ADJ_002013,Adjuster,Adjuster_2013,COMP_0508,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
CLA_002014,Claimant,Claimant_2014,COMP_0509,3,1,13924.11,0,0.33,0.0003604902667627974,0.0,8.813669724541576e-82,0
VEH_002015,Vehicle,Vehicle_2015,COMP_0509,1,1,13924.11,0,0.33,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADD_002016,Address,Address_2016,COMP_0509,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
PHO_002017,Phone,Phone_2017,COMP_0509,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
REP_002018,RepairShop,RepairShop_2018,COMP_0509,1,1,13924.11,0,0.33,0.0001201634222542658,0.0,5.644170118516875e-82,0
BRO_002019,Broker,Broker_2019,COMP_0509,1,1,13924.11,0,0.33,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADJ_002020,Adjuster,Adjuster_2020,COMP_0510,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
MED_002021,MedicalClinic,MedicalClinic_2021,COMP_0509,1,1,13924.11,0,0.33,0.0001201634222542658,0.0,5.644170118516875e-82,0
CLA_002022,Claimant,Claimant_2022,COMP_0511,3,1,7203.38,0,0.21,0.0003604902667627974,0.0,1.6243850680911052e-84,0
VEH_002023,Vehicle,Vehicle_2023,COMP_0511,1,1,7203.38,0,0.21,0.0001201634222542658,0.0,9.378391563300083e-85,0
ADD_002024,Address,Address_2024,COMP_0511,1,0,0.0,0,0.0,0.0001201634222542658,0.0,7.467311857769567e-85,0
PHO_002025,Phone,Phone_2025,COMP_0511,1,0,0.0,0,0.0,0.0001201634222542658,0.0,7.467311857769567e-85,0
REP_002026,RepairShop,RepairShop_2026,COMP_0511,1,1,7203.38,0,0.21,0.0001201634222542658,0.0,9.378391563300083e-85,0
BRO_002027,Broker,Broker_2027,COMP_0511,1,1,7203.38,0,0.21,0.0001201634222542658,0.0,9.378391563300083e-85,0
ADJ_002028,Adjuster,Adjuster_2028,COMP_0512,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
CLA_002029,Claimant,Claimant_2029,COMP_0513,3,1,8413.88,0,0.7,0.0003604902667627974,0.0,3.2588490856651205e-79,0
VEH_002030,Vehicle,Vehicle_2030,COMP_0513,1,1,8413.88,0,0.7,0.0001201634222542658,0.0,2.2482732988560345e-79,0
ADD_002031,Address,Address_2031,COMP_0513,1,0,0.0,0,0.0,0.0001201634222542658,0.0,1.2832213329815905e-79,0
PHO_002032,Phone,Phone_2032,COMP_0513,1,0,0.0,0,0.0,0.0001201634222542658,0.0,1.2832213329815905e-79,0
REP_002033,RepairShop,RepairShop_2033,COMP_0513,1,1,8413.88,0,0.7,0.0001201634222542658,0.0,2.2482732988560345e-79,0
BRO_002034,Broker,Broker_2034,COMP_0513,1,1,8413.88,0,0.7,0.0001201634222542658,0.0,2.2482732988560345e-79,0
ADJ_002035,Adjuster,Adjuster_2035,COMP_0514,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
MED_002036,MedicalClinic,MedicalClinic_2036,COMP_0513,1,1,8413.88,0,0.7,0.0001201634222542658,0.0,2.2482732988560345e-79,0
TOW_002037,TowTruckCompany,TowTruckCompany_2037,COMP_0513,1,1,8413.88,0,0.7,0.0001201634222542658,0.0,2.2482732988560345e-79,0
CLA_002038,Claimant,Claimant_2038,COMP_0515,3,1,10623.76,0,0.18,0.0003604902667627974,0.0,1.6243850680911052e-84,0
VEH_002039,Vehicle,Vehicle_2039,COMP_0515,1,1,10623.76,0,0.18,0.0001201634222542658,0.0,9.378391563300083e-85,0
ADD_002040,Address,Address_2040,COMP_0515,1,0,0.0,0,0.0,0.0001201634222542658,0.0,7.467311857769567e-85,0
PHO_002041,Phone,Phone_2041,COMP_0515,1,0,0.0,0,0.0,0.0001201634222542658,0.0,7.467311857769567e-85,0
REP_002042,RepairShop,RepairShop_2042,COMP_0515,1,1,10623.76,0,0.18,0.0001201634222542658,0.0,9.378391563300083e-85,0
BRO_002043,Broker,Broker_2043,COMP_0515,1,1,10623.76,0,0.18,0.0001201634222542658,0.0,9.378391563300083e-85,0
ADJ_002044,Adjuster,Adjuster_2044,COMP_0516,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
CLA_002045,Claimant,Claimant_2045,COMP_0517,3,1,5706.93,0,0.11,0.0003604902667627974,2.4035572647518325e-06,1.6243850680911052e-84,0
VEH_002046,Vehicle,Vehicle_2046,COMP_0517,1,1,5706.93,0,0.11,0.0001201634222542658,0.0,9.378391563300083e-85,0
ADD_002047,Address,Address_2047,COMP_0517,1,0,0.0,0,0.0,0.0001201634222542658,0.0,7.467311857769567e-85,0
PHO_002048,Phone,Phone_2048,COMP_0517,1,0,0.0,0,0.0,0.0001201634222542658,0.0,7.467311857769567e-85,0
REP_002049,RepairShop,RepairShop_2049,COMP_0517,1,1,5706.93,0,0.11,0.0001201634222542658,0.0,9.378391563300083e-85,0
BRO_002050,Broker,Broker_2050,COMP_0517,1,1,5706.93,0,0.11,0.0001201634222542658,0.0,9.378391563300083e-85,0
ADJ_002051,Adjuster,Adjuster_2051,COMP_0518,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
CLA_002052,Claimant,Claimant_2052,COMP_0519,3,1,9145.04,0,0.56,0.0003604902667627974,0.0,3.2588490856651205e-79,0
VEH_002053,Vehicle,Vehicle_2053,COMP_0519,1,1,9145.04,0,0.56,0.0001201634222542658,0.0,2.2482732988560345e-79,0
ADD_002054,Address,Address_2054,COMP_0519,1,0,0.0,0,0.0,0.0001201634222542658,0.0,1.2832213329815905e-79,0
PHO_002055,Phone,Phone_2055,COMP_0519,1,0,0.0,0,0.0,0.0001201634222542658,0.0,1.2832213329815905e-79,0
REP_002056,RepairShop,RepairShop_2056,COMP_0519,1,1,9145.04,0,0.56,0.0001201634222542658,0.0,2.2482732988560345e-79,0
BRO_002057,Broker,Broker_2057,COMP_0519,1,1,9145.04,0,0.56,0.0001201634222542658,0.0,2.2482732988560345e-79,0
ADJ_002058,Adjuster,Adjuster_2058,COMP_0520,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
MED_002059,MedicalClinic,MedicalClinic_2059,COMP_0519,1,1,9145.04,0,0.56,0.0001201634222542658,0.0,2.2482732988560345e-79,0
WIT_002060,Witness,Witness_2060,COMP_0519,1,1,9145.04,0,0.56,0.0001201634222542658,0.0,2.2482732988560345e-79,0
CLA_002061,Claimant,Claimant_2061,COMP_0521,3,1,9020.44,0,0.37,0.0003604902667627974,0.0,8.813669724541576e-82,0
VEH_002062,Vehicle,Vehicle_2062,COMP_0521,1,1,9020.44,0,0.37,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADD_002063,Address,Address_2063,COMP_0521,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
PHO_002064,Phone,Phone_2064,COMP_0521,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
REP_002065,RepairShop,RepairShop_2065,COMP_0521,1,1,9020.44,0,0.37,0.0001201634222542658,0.0,5.644170118516875e-82,0
BRO_002066,Broker,Broker_2066,COMP_0521,1,1,9020.44,0,0.37,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADJ_002067,Adjuster,Adjuster_2067,COMP_0522,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
MED_002068,MedicalClinic,MedicalClinic_2068,COMP_0521,1,1,9020.44,0,0.37,0.0001201634222542658,0.0,5.644170118516875e-82,0
CLA_002069,Claimant,Claimant_2069,COMP_0523,3,1,1971.66,0,0.22,0.0003604902667627974,0.0,8.813669724541576e-82,0
VEH_002070,Vehicle,Vehicle_2070,COMP_0523,1,1,1971.66,0,0.22,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADD_002071,Address,Address_2071,COMP_0523,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
PHO_002072,Phone,Phone_2072,COMP_0523,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
REP_002073,RepairShop,RepairShop_2073,COMP_0523,1,1,1971.66,0,0.22,0.0001201634222542658,0.0,5.644170118516875e-82,0
BRO_002074,Broker,Broker_2074,COMP_0523,1,1,1971.66,0,0.22,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADJ_002075,Adjuster,Adjuster_2075,COMP_0524,0,0,0.0,0,0.0,0.0,0.0,8.279493291131326e-142,0
WIT_002076,Witness,Witness_2076,COMP_0523,1,1,1971.66,0,0.22,0.0001201634222542658,0.0,5.644170118516875e-82,0
CLA_002077,Claimant,Claimant_2077,COMP_0525,3,1,3613.95,0,0.33,0.0003604902667627974,0.0,8.813669724541576e-82,0
VEH_002078,Vehicle,Vehicle_2078,COMP_0525,1,1,3613.95,0,0.33,0.0001201634222542658,0.0,5.644170118516875e-82,0
ADD_002079,Address,Address_2079,COMP_0525,1,0,0.0,0,0.0,0.0001201634222542658,0.0,3.7373066986512065e-82,0
